월,구분,담당부서,광고주명,코드,총매출,영업수익,영업비용,영업실적,인건비,관리손익
5월,광고주,CS파트,쏘내추럴(주),59576,"1,266,390","189,959",0,"189,959","102,212","87,747"
5월,광고주,CS파트,주식회사 뷰티메디칼,61360,"1,252,843","187,927",0,"187,927","101,119","86,808"
5월,광고주,CS파트,바른본병원,57137,"1,240,000","186,000",0,"186,000","100,081","85,919"
5월,광고주,CS파트,(주)다보산업,60086,"1,240,000","186,000",0,"186,000","100,081","85,919"
5월,광고주,CS파트,니오라코리아 유한회사,61364,"1,240,000","186,000",0,"186,000","100,081","85,919"
5월,광고주,SAE팀,(주)벤제프,59357,"1,446,666","217,000",0,"217,000","98,053","118,947"
5월,광고주,SAE팀,(주)나인스쿨,54669,"1,446,667","217,000",0,"217,000","98,053","118,947"
5월,광고주,CS파트,이케이 주식회사,57644,"1,211,856","181,778",0,"181,778","97,809","83,969"
5월,광고주,SAE팀,발해유학원,60704,"1,431,633","214,745",0,"214,745","97,034","117,711"
5월,광고주,SAE팀,수피부과의원,61190,"1,126,511","214,330",0,"214,330","96,846","117,484"
5월,광고주,운영실1팀 (박유종),봄날가정법률사무소,57396,"1,467,094","220,064",0,"220,064","93,250","126,814"
5월,광고주,CS파트,예술은행,40938,"1,145,425","171,814",0,"171,814","92,449","79,365"
5월,광고주,CS파트,(주)브리파워코리아,61647,"839,644","167,929",0,"167,929","90,358","77,571"
5월,광고주,SAE팀,주식회사 골프파트너앤코스모,61426,"1,321,970","198,295",0,"198,295","89,601","108,694"
5월,광고주,SAE팀,한반도교량점검,58958,"1,313,743","197,060",0,"197,060","89,043","108,017"
5월,광고주,SAE팀,(주) 씨엔씨,58425,"1,305,986","195,898",0,"195,898","88,518","107,380"
5월,광고주,SAE팀,(주)신안코스메틱,61662,"1,240,000","186,000",0,"186,000","84,045","101,955"
5월,광고주,SAE팀,주식회사 엠지아이티,61519,"1,240,000","186,000",0,"186,000","84,045","101,955"
5월,광고주,SAE팀,(주)엠제이플렉스,19413,"1,205,695","180,853",0,"180,853","81,719","99,134"
5월,광고주,CS파트,그리고휴,13213,"136,186","20,428",0,"20,428","81,306","-60,878"
5월,광고주,SAE팀,진흥산업주식회사,43451,"1,168,870","175,331",0,"175,331","79,224","96,107"
5월,광고주,SAE팀,남장현산부인과,10663,"1,167,857","175,178",0,"175,178","79,155","96,023"
5월,광고주,SAE팀,(주)헬스앤뉴트리션,61659,"1,199,133","173,253",0,"173,253","78,285","94,968"
5월,광고주,CS파트,주식회사 모던인텍,52081,"827,694","145,070",0,"145,070","78,058","67,012"
5월,광고주,CS파트,송정필방,31463,"1,325,694","139,456",0,"139,456","75,038","64,418"
5월,광고주,CS파트,(주)스폰지마트,59261,"922,162","138,324",0,"138,324","74,429","63,895"
5월,광고주,CS파트,코리아에폭시,58684,"902,767","135,415",0,"135,415","72,863","62,552"
5월,광고주,CS파트,(주)지학사,61660,"893,095","133,965",0,"133,965","72,083","61,882"
5월,광고주,광고사업1본부1실2팀 (이남준),(주)엘지유플러스,61001,0,0,0,0,"70,466","-70,466"
5월,광고주,SAE팀,베스트무빙주식회사,59663,"1,037,933","155,690",0,"155,690","70,349","85,341"
5월,광고주,SAE팀,강남편입아카데미(동의엠스쿨),16106,"1,017,400","152,610",0,"152,610","68,958","83,652"
5월,광고주,CS파트,주식회사 성광특수강화유리,60839,"834,560","125,184",0,"125,184","67,357","57,827"
5월,광고주,CS파트,주식회사 테크원씨엔에스,60418,"833,206","124,981",0,"124,981","67,249","57,732"
5월,광고주,CS파트,주식회사 상우,59906,"831,344","124,702",0,"124,702","67,099","57,603"
5월,광고주,CS파트,안성비단잉어,23040,"822,846","123,427",0,"123,427","66,412","57,015"
5월,광고주,SAE팀,(주)마음나눔,56946,"954,945","143,242",0,"143,242","64,725","78,517"
5월,광고주,CS파트,주식회사 지지엠,58058,"1,276,877","118,811",0,"118,811","63,928","54,883"
5월,광고주,CS파트,한미노즐(주),41665,"771,813","115,772",0,"115,772","62,294","53,478"
5월,광고주,CS파트,한국피셔과학 (주),61113,"768,114","115,217",0,"115,217","61,995","53,222"
5월,광고주,SAE팀,(주)알앤디코리아,58379,"912,488","136,874",0,"136,874","61,847","75,027"
5월,광고주,SAE팀,쿠코무 주식회사,58626,"865,950","129,893",0,"129,893","58,693","71,200"
5월,광고주,CS파트,위대한탄생여성병원,60129,"717,605","107,641",0,"107,641","57,918","49,723"
5월,광고주,운영실2팀 (주규철),(주)네오플램,61035,0,0,0,0,"57,778","-57,778"
5월,광고주,SAE팀,부강아이티(주),39679,"848,720","127,308",0,"127,308","57,525","69,783"
5월,광고주,CS파트,총각에어컨,52641,"684,044","102,607",0,"102,607","55,210","47,397"
5월,광고주,CS파트,테사테이프코리아(유),58402,"620,000","93,000",0,"93,000","50,041","42,959"
5월,광고주,CS파트,윤동주성형외과의원,47123,"603,360","90,504",0,"90,504","48,697","41,807"
5월,광고주,CS파트,청호문화사,55257,"600,621","90,093",0,"90,093","48,477","41,616"
5월,광고주,CS파트,평택크레인,16918,"592,304","88,845",0,"88,845","47,806","41,039"
5월,광고주,광고사업3본부1실1팀 (강기민),어음톡,59295,"1,290,304","193,546",0,"193,546","47,649","145,897"
5월,광고주,SAE팀,한누리요가아카데미(H핫요가),42239,"695,637","104,346",0,"104,346","47,149","57,197"
5월,광고주,운영실1팀 (박유종),고마컴퍼니 주식회사,60445,"740,356","111,054",0,"111,054","47,058","63,996"
5월,광고주,SAE팀,한국교원연수원,36446,"689,254","103,388",0,"103,388","46,716","56,672"
5월,광고주,CS파트,송탄성모안과,58705,"576,571","86,486",0,"86,486","46,535","39,951"
5월,광고주,CS파트,명인팩,57380,"566,078","84,911",0,"84,911","45,689","39,222"
5월,광고주,SAE팀,제이비엠,61149,"672,056","100,809",0,"100,809","45,551","55,258"
5월,광고주,CS파트,레그노,14771,"556,359","83,455",0,"83,455","44,904","38,551"
5월,광고주,CS파트,한국특수금속,42220,"548,195","82,229",0,"82,229","44,244","37,985"
5월,광고주,CS파트,(주)케이지이니시스,52699,"528,437","79,265",0,"79,265","42,650","36,615"
5월,광고주,SAE팀,(주)에이블클라우드,61412,"620,728","93,109",0,"93,109","42,072","51,037"
5월,광고주,SAE팀,에이블스토어,55298,"620,000","93,000",0,"93,000","42,023","50,977"
5월,광고주,운영실1팀 (박유종),(주)미니멀리스트,59529,0,0,0,0,"41,987","-41,987"
5월,광고주,SAE팀,(주)엘넷,61277,"607,350","91,103",0,"91,103","41,165","49,938"
5월,광고주,SAE팀,한소 주식회사,51366,"596,937","89,541",0,"89,541","40,460","49,081"
5월,광고주,운영실1팀 (박유종),(사)한국여성발명협회,61171,"-16,311",0,0,0,"39,062","-39,062"
5월,광고주,SAE팀,보승FC,55071,"575,425","86,314",0,"86,314","39,001","47,313"
5월,광고주,SAE팀,와이비엠비즈강남교육연수센터,52311,"563,832","84,574",0,"84,574","38,215","46,359"
5월,광고주,SAE팀,수유상사 주식회사,59489,"560,341","84,052",0,"84,052","37,979","46,073"
5월,광고주,CS파트,생생면 식품,61410,"461,184","69,177",0,"69,177","37,222","31,955"
5월,광고주,CS파트,제이제이비뇨기과,49955,"460,474","69,071",0,"69,071","37,165","31,906"
5월,광고주,CS파트,(주)프로테인웍스,41866,"456,680","68,502",0,"68,502","36,859","31,643"
5월,광고주,SAE팀,케이워터운영관리(주),61278,"537,552","80,632",0,"80,632","36,434","44,198"
5월,광고주,CS파트,주산수리셈(주),26442,"448,299","67,245",0,"67,245","36,183","31,062"
5월,광고주,CS파트,(주) 일식조리기술원,58227,"447,843","67,176",0,"67,176","36,146","31,030"
5월,광고주,CS파트,우진디자인시스템퍼니처,38656,"445,956","66,894",0,"66,894","35,993","30,901"
5월,광고주,CS파트,나비에스한의원,54699,"475,247","66,100",0,"66,100","35,566","30,534"
5월,광고주,SAE팀,바로디자인,54937,"518,455","77,768",0,"77,768","35,140","42,628"
5월,광고주,CS파트,태동관광개발(주),40687,"434,144","65,122",0,"65,122","35,040","30,082"
5월,광고주,SAE팀,솔밭펜션,39744,"496,308","74,446",0,"74,446","33,639","40,807"
5월,광고주,CS파트,주식회사 한국국제교류원,53184,"414,969","62,245",0,"62,245","33,491","28,754"
5월,광고주,SAE팀,더서울치과,56535,"801,594","72,879",0,"72,879","32,931","39,948"
5월,광고주,사업지원팀,이엠넷,10157,"2,002,978","93,150","86,939","6,211","32,624","-26,413"
5월,광고주,CS파트,(주)바오솔루션스,56129,"399,500","59,925",0,"59,925","32,243","27,682"
5월,광고주,CS파트,주식회사 강성냉동컨테이너,60958,"397,612","59,642",0,"59,642","32,092","27,550"
5월,광고주,SAE팀,서울스마트치과,54843,"648,833","69,283",0,"69,283","31,306","37,977"
5월,광고주,SAE팀,태흥교역,45282,"460,612","69,091",0,"69,091","31,219","37,872"
5월,광고주,CS파트,마포크린,58587,"417,546","57,813",0,"57,813","31,107","26,706"
5월,광고주,SAE팀,명성이벤트,34437,"450,479","67,572",0,"67,572","30,533","37,039"
5월,광고주,CS파트,주식회사 웰면식품,59940,"375,262","56,289",0,"56,289","30,288","26,001"
5월,광고주,광고사업3본부1실,주식회사 다다엠앤씨,60855,"1,171,701","175,755",0,"175,755","30,075","145,680"
5월,광고주,CS파트,방방,28383,"365,094","54,764",0,"54,764","29,467","25,297"
5월,광고주,CS파트,나비에스 (NABY-S) 의원,51066,"363,827","54,574",0,"54,574","29,365","25,209"
5월,광고주,SAE팀,주식회사 맛있는에프앤비,58787,"430,246","64,537",0,"64,537","29,161","35,376"
5월,광고주,CS파트,칠판마트,26860,"358,938","53,841",0,"53,841","28,970","24,871"
5월,광고주,CS파트,대구연합행정사사무소,58804,"358,824","53,823",0,"53,823","28,960","24,863"
5월,광고주,운영실2팀 (주규철),(주) 비케이브,60936,0,0,0,0,"28,517","-28,517"
5월,광고주,SAE팀,아리아르마투렌코리아 유한회사,61327,"409,492","61,424",0,"61,424","27,755","33,669"
5월,광고주,SAE팀,다인치과,60147,"303,785","60,757",0,"60,757","27,453","33,304"
5월,광고주,SAE팀,디자인치과의원,54569,"394,586","59,188",0,"59,188","26,744","32,444"
5월,광고주,CS파트,레퍼런스체크코리아 주식회사,57708,"328,075","49,211",0,"49,211","26,479","22,732"
5월,광고주,SAE팀,기프팅,19935,"374,333","56,150",0,"56,150","25,372","30,778"
5월,광고주,CS파트,한국생산성본부,17297,"297,927","44,689",0,"44,689","24,045","20,644"
5월,광고주,CS파트,(주)프론티어유학원,52618,"290,463","43,569",0,"43,569","23,443","20,126"
5월,광고주,CS파트,제이원 인터내셔널,59391,"288,084","43,213",0,"43,213","23,252","19,961"
5월,광고주,SAE팀,주식회사 전구샵,61361,"342,638","51,396",0,"51,396","23,224","28,172"
5월,광고주,CS파트,씨에이테크,58569,"285,940","42,891",0,"42,891","23,079","19,812"
5월,광고주,광고사업3본부2실4팀 (조다솜),(주)아모레퍼시픽,30951,0,0,0,0,"22,941","-22,941"
5월,광고주,CS파트,카인드짐 휘트니스,58394,"970,081","41,004",0,"41,004","22,063","18,941"
5월,광고주,CS파트,디지털서울문화예술대학교,43116,"270,506","40,576",0,"40,576","21,832","18,744"
5월,광고주,CS파트,곤카곤충농장,47310,"264,846","39,727",0,"39,727","21,377","18,350"
5월,광고주,SAE팀,구플러스,58525,"313,947","47,092",0,"47,092","21,279","25,813"
5월,광고주,CS파트,신원플라스틱 주식회사,61362,"262,572","39,386",0,"39,386","21,193","18,193"
5월,광고주,SAE팀,메디앙,37955,"262,653","46,555",0,"46,555","21,036","25,519"
5월,광고주,SAE팀,임팩트 로스트볼,61394,"300,984","45,148",0,"45,148","20,400","24,748"
5월,광고주,CS파트,독일지멘스보청기 구미,59403,"252,255","37,838",0,"37,838","20,360","17,478"
5월,광고주,CS파트,주식회사에이이노텍,58621,"248,968","37,345",0,"37,345","20,094","17,251"
5월,광고주,CS파트,(주)대영테크,42498,"248,636","37,296",0,"37,296","20,067","17,229"
5월,광고주,SAE팀,브랜드온넷,40982,"295,338","44,301",0,"44,301","20,018","24,283"
5월,광고주,SAE팀,에이틴,59033,"291,702","43,756",0,"43,756","19,771","23,985"
5월,광고주,CS파트,주식회사 한서이엔지,59699,"235,215","35,283",0,"35,283","18,985","16,298"
5월,광고주,CS파트,리마트(사무나라),47273,"228,897","34,335",0,"34,335","18,475","15,860"
5월,광고주,SAE팀,탐나오리,61585,"271,560","40,734",0,"40,734","18,406","22,328"
5월,광고주,SAE팀,가나식품기계,6698,"263,095","39,464",0,"39,464","17,832","21,632"
5월,광고주,CS파트,태건산업안전 주식회사,49068,"214,034","32,105",0,"32,105","17,275","14,830"
5월,광고주,CS파트,찬주공조,50127,"213,588","32,038",0,"32,038","17,239","14,799"
5월,광고주,CS파트,수원에버성형외과의원,33481,"212,953","31,943",0,"31,943","17,188","14,755"
5월,광고주,CS파트,한국자동차운전전문학원,58732,"211,400","31,710",0,"31,710","17,063","14,647"
5월,광고주,SAE팀,성우기획(소프트하모니 인터내셔널),33562,"246,755","37,014",0,"37,014","16,725","20,289"
5월,광고주,CS파트,케이엔비 엔터테인먼트,61200,"201,640","30,246",0,"30,246","16,275","13,971"
5월,광고주,SAE팀,홍제탑치과의원,60755,"466,351","35,690",0,"35,690","16,127","19,563"
5월,광고주,CS파트,필어닝,59132,"196,988","29,548",0,"29,548","15,899","13,649"
5월,광고주,운영실2팀 (주규철),주식회사 티비엘코퍼레이션,61218,0,0,0,0,"15,319","-15,319"
5월,광고주,CS파트,등대불빛아래,45263,"185,463","27,819",0,"27,819","14,969","12,850"
5월,광고주,SAE팀,(주)이룸에프엔비,61355,"219,011","32,852",0,"32,852","14,844","18,008"
5월,광고주,SAE팀,롯데몰부동산 공인중개사 사무소,61293,"218,829","32,824",0,"32,824","14,832","17,992"
5월,광고주,SAE팀,믿음하수구,41706,"218,516","32,777",0,"32,777","14,810","17,967"
5월,광고주,CS파트,(주)짐모아인터내쇼날,31794,"180,434","27,066",0,"27,066","14,563","12,503"
5월,광고주,CS파트,피싱스튜디오,53622,"178,588","26,788",0,"26,788","14,415","12,373"
5월,광고주,CS파트,(주)지큐엘이비,7036,"170,315","25,548",0,"25,548","13,747","11,801"
5월,광고주,SAE팀,동구여성인력개발센터,61375,"200,360","30,054","3,748","26,306","13,580","12,726"
5월,광고주,SAE팀,러시아어 에듀랑,61262,"200,320","30,048",0,"30,048","13,577","16,471"
5월,광고주,SAE팀,(주)정보라인,59099,"198,143","29,721",0,"29,721","13,430","16,291"
5월,광고주,SAE팀,AHA 산업(아하산업),20031,"197,336","29,601",0,"29,601","13,375","16,226"
5월,광고주,SAE팀,메가존(주),41201,"193,914","29,087","9,694","19,393","13,143","6,250"
5월,광고주,SAE팀,온뮤직실용음악강북캠퍼스학원,51920,"189,214","28,382",0,"28,382","12,825","15,557"
5월,광고주,SAE팀,연세우리치과의원,55374,"188,984","28,348",0,"28,348","12,809","15,539"
5월,광고주,CS파트,인제나노판매 주식회사,41431,"154,139","23,122",0,"23,122","12,441","10,681"
5월,광고주,SAE팀,주식회사 라온비주얼시스템,54845,"182,860","27,429",0,"27,429","12,394","15,035"
5월,광고주,SAE팀,에버그린평생교육원,61665,"180,865","27,130","25,321","1,809","12,259","-10,450"
5월,광고주,SAE팀,주식회사 토홀드,61245,"179,405","26,911",0,"26,911","12,160","14,751"
5월,광고주,CS파트,헬로우다이빙,34373,"145,821","21,866",0,"21,866","11,765","10,101"
5월,광고주,SAE팀,주식회사 제이컴스,57617,"168,120","25,218",0,"25,218","11,395","13,823"
5월,광고주,SAE팀,서울플란트원치과의원,56408,"355,782","25,031",0,"25,031","11,310","13,721"
5월,광고주,SAE팀,주식회사 삼주산업,56980,"164,343","24,651",0,"24,651","11,139","13,512"
5월,광고주,SAE팀,머니닥터공인중개사사무소,60870,"294,276","24,383",0,"24,383","11,018","13,365"
5월,광고주,CS파트,한지상자닷컴,57424,"131,811","19,772",0,"19,772","10,639","9,133"
5월,광고주,CS파트,동화나라,22021,"131,210","19,682",0,"19,682","10,590","9,092"
5월,광고주,CS파트,주식회사 신원,58306,"127,438","19,116",0,"19,116","10,285","8,831"
5월,광고주,SAE팀,뉴돌고래레져클럽,43900,"151,166","22,675",0,"22,675","10,246","12,429"
5월,광고주,SAE팀,코코리빙텔 천호점,21038,"148,613","22,292",0,"22,292","10,073","12,219"
5월,광고주,CS파트,테라스플러스,61041,"122,962","18,445",0,"18,445","9,925","8,520"
5월,광고주,CS파트,씨엔쇼파,43448,"116,494","17,474",0,"17,474","9,403","8,071"
5월,광고주,CS파트,세브란스치과의원,61076,"681,121","17,379",0,"17,379","9,351","8,028"
5월,광고주,SAE팀,21세기모타,59292,"137,646","20,647",0,"20,647","9,329","11,318"
5월,광고주,CS파트,뉴비자,59069,"113,375","17,007",0,"17,007","9,152","7,855"
5월,광고주,CS파트,배터리일번지,49854,"113,179","16,978",0,"16,978","9,136","7,842"
5월,광고주,CS파트,현대공업,60260,"111,955","16,793",0,"16,793","9,036","7,757"
5월,광고주,CS파트,리즈미의원,46120,"107,305","16,096",0,"16,096","8,661","7,435"
5월,광고주,CS파트,월평아이빅실용음악학원,60514,"102,937","15,440",0,"15,440","8,308","7,132"
5월,광고주,CS파트,리본요가분당점,54975,"102,440","15,366",0,"15,366","8,268","7,098"
5월,광고주,CS파트,(주) 라인시스템,60613,"102,381","15,357",0,"15,357","8,262","7,095"
5월,광고주,CS파트,씨지통신(해병마크사),51541,"100,378","15,057",0,"15,057","8,102","6,955"
5월,광고주,CS파트,엠플러스실용음악학원,41553,"98,299","14,744",0,"14,744","7,934","6,810"
5월,광고주,CS파트,네모나무펜션,57405,"96,281","14,442",0,"14,442","7,771","6,671"
5월,광고주,SAE팀,청주아이폰수리마켓,59473,"228,068","17,175",0,"17,175","7,761","9,414"
5월,광고주,CS파트,신일특허사무소,59177,"96,072","14,411",0,"14,411","7,754","6,657"
5월,광고주,SAE팀,주식회사 대흥포텍,56848,"111,613","16,742",0,"16,742","7,565","9,177"
5월,광고주,CS파트,(주)에스공사(소리공사),31028,"93,132","13,971",0,"13,971","7,517","6,454"
5월,광고주,CS파트,조호군한의원,28261,"93,079","13,962",0,"13,962","7,512","6,450"
5월,광고주,SAE팀,두두디자인,60098,"107,573","16,136",0,"16,136","7,291","8,845"
5월,광고주,CS파트,(주)아이앤에스,53682,"89,455","13,418",0,"13,418","7,220","6,198"
5월,광고주,SAE팀,연세바로치과교정과치과의원,60606,"391,793","15,632",0,"15,632","7,063","8,569"
5월,광고주,CS파트,(주)오랙스티엠,57183,"86,165","12,925",0,"12,925","6,955","5,970"
5월,광고주,SAE팀,싱글하우스정자점,41750,"101,928","15,290",0,"15,290","6,909","8,381"
5월,광고주,SAE팀,알에스신화랜드,61427,"100,973","15,146",0,"15,146","6,844","8,302"
5월,광고주,CS파트,헬레나즈,31430,"82,817","12,422",0,"12,422","6,685","5,737"
5월,광고주,CS파트,리본요가평촌점,57527,"82,799","12,420",0,"12,420","6,683","5,737"
5월,광고주,CS파트,911aircon,41614,"82,061","12,310",0,"12,310","6,625","5,685"
5월,광고주,SAE팀,아트탱크,25733,"111,020","14,360",0,"14,360","6,489","7,871"
5월,광고주,CS파트,제이스준우,55915,"79,068","11,860",0,"11,860","6,382","5,478"
5월,광고주,CS파트,나라전기,22241,"77,390","11,608",0,"11,608","6,245","5,363"
5월,광고주,SAE팀,리빙캐슬 양재점,59424,"92,106","13,816",0,"13,816","6,243","7,573"
5월,광고주,SAE팀,삼삼물산,46528,"91,033","13,655",0,"13,655","6,170","7,485"
5월,광고주,CS파트,미디어사운드랩 음각,58294,"74,048","11,108",0,"11,108","5,976","5,132"
5월,광고주,SAE팀,연세구치과,56057,"66,031","12,469",0,"12,469","5,634","6,835"
5월,광고주,CS파트,아트웍스,25449,"68,488","10,273",0,"10,273","5,528","4,745"
5월,광고주,SAE팀,에셋프라자(프라임에셋),41363,"79,215","11,882",0,"11,882","5,369","6,513"
5월,광고주,CS파트,오일마스터,40472,"65,682","9,852",0,"9,852","5,301","4,551"
5월,광고주,SAE팀,능이백숙명가,61330,"77,410","11,612",0,"11,612","5,247","6,365"
5월,광고주,CS파트,(주)엠프파트너스,47207,"65,020","9,753",0,"9,753","5,247","4,506"
5월,광고주,CS파트,건강한사람들,49434,"64,950","9,743",0,"9,743","5,243","4,500"
5월,광고주,CS파트,복주는세상(복어세상),30624,"64,917","9,737",0,"9,737","5,240","4,497"
5월,광고주,CS파트,세무법인조율 고양지점,59919,"64,911","9,736",0,"9,736","5,239","4,497"
5월,광고주,CS파트,뉴마더맘산후조리원,56620,"60,384","9,057",0,"9,057","4,872","4,185"
5월,광고주,CS파트,성산특수글라스,3235,"58,557","8,784",0,"8,784","4,726","4,058"
5월,광고주,CS파트,홍승동떡연구소,29732,"57,298","8,595",0,"8,595","4,625","3,970"
5월,광고주,CS파트,grandmotors,55839,"56,004","8,401",0,"8,401","4,521","3,880"
5월,광고주,SAE팀,한성기업,41009,"66,670","10,000",0,"10,000","4,519","5,481"
5월,광고주,SAE팀,제일산업,6804,"63,986","9,598",0,"9,598","4,337","5,261"
5월,광고주,CS파트,인천잉꼬음향(잉꼬노래연습장),7453,"53,579","8,037",0,"8,037","4,324","3,713"
5월,광고주,광고사업1본부1실3팀 (박지연),농업회사법인주식회사소부당,60461,"87,400","21,850",0,"21,850","4,308","17,542"
5월,광고주,CS파트,한국후지A/S센타,36585,"52,946","7,942",0,"7,942","4,273","3,669"
5월,광고주,CS파트,도촌모터스,58181,"52,921","7,938",0,"7,938","4,271","3,667"
5월,광고주,CS파트,씨티아이코리아 주식회사,54560,"52,694","7,904",0,"7,904","4,253","3,651"
5월,광고주,CS파트,강민근국어논술,58574,"52,333","7,850",0,"7,850","4,223","3,627"
5월,광고주,CS파트,신호시스템 서울센타,26320,"240,879","7,788",0,"7,788","4,191","3,597"
5월,광고주,CS파트,김경숙출장요리,19398,"51,392","7,709",0,"7,709","4,147","3,562"
5월,광고주,SAE팀,연세네이처치과의원,56650,"297,449","9,139",0,"9,139","4,130","5,009"
5월,광고주,SAE팀,레이텍,21418,"60,666","9,100",0,"9,100","4,112","4,988"
5월,광고주,SAE팀,위요감,61625,"57,361","8,604",0,"8,604","3,888","4,716"
5월,광고주,CS파트,동양라이트,55246,"47,363","7,104",0,"7,104","3,822","3,282"
5월,광고주,CS파트,제마산업,19987,"47,007","7,052",0,"7,052","3,795","3,257"
5월,광고주,CS파트,태정산업,56205,"46,953","7,043",0,"7,043","3,790","3,253"
5월,광고주,CS파트,다나넥스트(주),42000,"46,942","7,042",0,"7,042","3,789","3,253"
5월,광고주,CS파트,세기하우징,40012,"46,527","6,979",0,"6,979","3,755","3,224"
5월,광고주,SAE팀,주아네트웍스,21062,"53,150","7,973",0,"7,973","3,603","4,370"
5월,광고주,CS파트,마스터이엔씨,36312,"43,253","6,488",0,"6,488","3,491","2,997"
5월,광고주,CS파트,우양산업개발 (주) 힐튼경주지점,57878,"43,079","6,462",0,"6,462","3,477","2,985"
5월,광고주,CS파트,(주)아이온커뮤니케이션즈,56191,"42,773","6,417",0,"6,417","3,453","2,964"
5월,광고주,SAE팀,앵마켓,61423,"50,619","7,593",0,"7,593","3,431","4,162"
5월,광고주,CS파트,거산21컨테이너,32117,"41,755","6,263",0,"6,263","3,370","2,893"
5월,광고주,CS파트,오산한국문화센터(개인),57522,"41,001","6,150",0,"6,150","3,310","2,840"
5월,광고주,CS파트,즐거운친구들,26053,"40,819","6,123",0,"6,123","3,295","2,828"
5월,광고주,SAE팀,아인스치과의원,59163,"257,284","7,189",0,"7,189","3,248","3,941"
5월,광고주,CS파트,장호이미자펜션,57459,"39,636","5,946",0,"5,946","3,200","2,746"
5월,광고주,CS파트,이삭사다리,50891,"39,307","5,896",0,"5,896","3,172","2,724"
5월,광고주,SAE팀,해충방역캐치원,59619,"46,582","6,988",0,"6,988","3,158","3,830"
5월,광고주,CS파트,(주)제이앤피코퍼레이션,41603,"38,239","5,735",0,"5,735","3,085","2,650"
5월,광고주,SAE팀,코비코,57317,"45,431","6,815",0,"6,815","3,079","3,736"
5월,광고주,CS파트,범일금고,2516,"37,621","5,643",0,"5,643","3,037","2,606"
5월,광고주,CS파트,다솜공예,6752,"37,350","5,603",0,"5,603","3,015","2,588"
5월,광고주,SAE팀,평산테크(다음),55515,"44,231","6,634",0,"6,634","2,998","3,636"
5월,광고주,CS파트,이벤트원,52541,"36,185","5,428",0,"5,428","2,921","2,507"
5월,광고주,SAE팀,온뮤직실용음악학원,61096,"42,726","6,409",0,"6,409","2,896","3,513"
5월,광고주,CS파트,리본요가(수원점),32008,"33,939","5,091",0,"5,091","2,739","2,352"
5월,광고주,CS파트,키엘네일,59879,"32,054","4,808",0,"4,808","2,587","2,221"
5월,광고주,SAE팀,(주)서구대성학원,61166,"37,600","5,640",0,"5,640","2,548","3,092"
5월,광고주,SAE팀,햇살가득농장펜션,44740,"37,204","5,581",0,"5,581","2,522","3,059"
5월,광고주,CS파트,초부리하우스,58751,"31,159","4,674",0,"4,674","2,516","2,158"
5월,광고주,SAE팀,수도엔터프라이즈,60826,"36,664","5,499",0,"5,499","2,485","3,014"
5월,광고주,CS파트,한우리AV,45130,"30,536","4,580",0,"4,580","2,465","2,115"
5월,광고주,CS파트,주식회사 비달사순아카데미한국공식,60092,"28,473","4,271",0,"4,271","2,298","1,973"
5월,광고주,운영실1팀 (박유종),프린세스 산부인과,59228,"35,888","5,383",0,"5,383","2,281","3,102"
5월,광고주,CS파트,장호오렌지하우스,58365,"28,114","4,217",0,"4,217","2,268","1,949"
5월,광고주,SAE팀,세화,12743,"32,701","4,905",0,"4,905","2,216","2,689"
5월,광고주,CS파트,본영사,49013,"26,328","3,949",0,"3,949","2,125","1,824"
5월,광고주,CS파트,디아이에프(DIF)무용원,61523,"30,533","3,947",0,"3,947","2,124","1,823"
5월,광고주,CS파트,아이빅아트센터,60717,"26,138","3,921",0,"3,921","2,109","1,812"
5월,광고주,CS파트,바흐가구 인테리어,59100,"26,116","3,917",0,"3,917","2,108","1,809"
5월,광고주,CS파트,양전자시스템,55347,"25,197","3,780",0,"3,780","2,035","1,745"
5월,광고주,SAE팀,킴스요가&필라테스 중앙점,61416,"29,542","4,431",0,"4,431","2,002","2,429"
5월,광고주,SAE팀,에코스,45916,"28,611","4,291",0,"4,291","1,939","2,352"
5월,광고주,SAE팀,엘에스(LS)방전,61213,"28,133","4,220",0,"4,220","1,907","2,313"
5월,광고주,CS파트,(주)피엠씨엔지니어링,58707,"23,590","3,539",0,"3,539","1,905","1,634"
5월,광고주,CS파트,금모래은모래펜션,53157,"23,254","3,488",0,"3,488","1,876","1,612"
5월,광고주,CS파트,대진종합유통,42823,"22,389","3,358",0,"3,358","1,807","1,551"
5월,광고주,CS파트,월드중고폰&픽스존,58752,"21,638","3,246",0,"3,246","1,748","1,498"
5월,광고주,CS파트,업스포츠,57835,"21,393","3,209",0,"3,209","1,727","1,482"
5월,광고주,CS파트,유창금속,52178,"21,098","3,165",0,"3,165","1,704","1,461"
5월,광고주,CS파트,가온,51701,"20,670","3,101",0,"3,101","1,669","1,432"
5월,광고주,CS파트,CA(씨에이),38489,"20,427","3,064",0,"3,064","1,648","1,416"
5월,광고주,CS파트,대하테크,41296,"20,096","3,014",0,"3,014","1,621","1,393"
5월,광고주,SAE팀,마이홈리빙텔 문정점,22905,"23,736","3,560",0,"3,560","1,609","1,951"
5월,광고주,운영실2팀 (주규철),예손병원,58507,"32,920","4,938",0,"4,938","1,601","3,337"
5월,광고주,SAE팀,미래연세치과,60671,"23,079","3,462",0,"3,462","1,564","1,898"
5월,광고주,SAE팀,연세남기세치과의원,60844,"23,671","3,421",0,"3,421","1,546","1,875"
